row_id,tomo_id,Motor axis 0,Motor axis 1,Motor axis 2,Array shape (axis 0),Array shape (axis 1),Array shape (axis 2),Voxel spacing,Number of motors
624,tomo_d662b0,189.0,73.97402597402598,93.05439330543932,500,924,956,19.7,6
625,tomo_d6c63f,173.0,84.8,96.27586206896551,300,960,928,13.1,1
626,tomo_d6e3c7,-1.0,-0.13793103448275862,-0.13793103448275862,300,928,928,16.8,0
627,tomo_d723cd,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,16.1,0
628,tomo_d7475d,143.0,29.466666666666665,60.689655172413794,300,960,928,15.6,1
629,tomo_d83ff4,115.0,91.42857142857143,96.6896551724138,300,959,928,15.6,1
630,tomo_d84544,55.0,78.13333333333333,83.03448275862068,300,960,928,13.1,1
631,tomo_d8c917,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,13.1,0
632,tomo_d916dc,163.0,69.86666666666666,50.3448275862069,300,960,928,16.8,1
633,tomo_d96d6e,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,13.1,0
634,tomo_d9a2af,102.0,110.66666666666667,53.10344827586207,300,960,928,13.1,1
635,tomo_da38ea,134.0,39.90823774765381,38.3448275862069,300,959,928,15.6,1
636,tomo_da79d8,239.0,25.766233766233768,65.8744769874477,500,924,956,19.7,4
637,tomo_da79d8,205.0,25.48917748917749,65.8744769874477,500,924,956,19.7,4
638,tomo_da79d8,223.0,28.536796536796537,65.74058577405857,500,924,956,19.7,4
639,tomo_da79d8,218.0,22.857142857142858,66.00836820083681,500,924,956,19.7,4
640,tomo_dae195,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,16.1,0
641,tomo_db2a10,-1.0,-0.13793103448275862,-0.13793103448275862,300,928,928,16.8,0
642,tomo_db4517,178.0,103.2,94.75862068965517,300,960,928,13.1,1
643,tomo_db6051,-1.0,-0.13793103448275862,-0.13333333333333333,500,928,960,13.1,0
644,tomo_db656f,130.0,37.10531803962461,77.6551724137931,300,959,928,15.6,1
645,tomo_dbc66d,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,16.8,0
646,tomo_dc9a96,-1.0,-0.125,-0.08888888888888889,500,1024,1440,13.3,0
647,tomo_dcb9b4,153.0,65.73333333333333,49.51724137931034,300,960,928,15.6,1
648,tomo_dd36c9,-1.0,-0.13852813852813853,-0.13389121338912133,500,924,956,16.1,0
649,tomo_decb81,59.0,78.4,65.93103448275862,300,960,928,15.6,1
650,tomo_dee783,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,15.6,0
651,tomo_df866a,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,16.8,0
652,tomo_dfc627,97.0,47.06666666666666,105.6551724137931,300,960,928,13.1,1
653,tomo_dfdc32,-1.0,-0.13852813852813853,-0.13389121338912133,500,924,956,19.7,0
654,tomo_e0739f,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,16.8,0
655,tomo_e1a034,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,19.2,0
656,tomo_e1e5d3,21.0,75.2,62.3448275862069,300,960,928,13.1,1
657,tomo_e22370,253.0,102.64935064935065,34.14225941422594,500,924,956,19.7,3
658,tomo_e22370,254.0,102.0952380952381,39.63179916317991,500,924,956,19.7,3
659,tomo_e22370,242.0,102.78787878787878,37.221757322175726,500,924,956,19.7,3
660,tomo_e26c6b,133.0,24.0,43.724137931034484,300,928,928,15.6,1
661,tomo_e2a336,-1.0,-0.13793103448275862,-0.13793103448275862,800,928,928,19.3,0
662,tomo_e2ccab,119.0,48.689655172413794,11.03448275862069,300,928,928,15.6,1
663,tomo_e2da77,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,13.1,0
664,tomo_e32b81,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,15.6,0
665,tomo_e34af8,249.0,47.86666666666667,68.9655172413793,300,960,928,15.6,1
666,tomo_e3864f,-1.0,-0.13793103448275862,-0.13793103448275862,800,928,928,19.3,0
667,tomo_e50f04,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,16.8,0
668,tomo_e51e5e,153.0,114.78623566214807,81.10344827586206,300,959,928,15.6,1
669,tomo_e55f81,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,16.8,0
670,tomo_e57baf,108.0,52.5881126173097,19.724137931034484,300,959,928,15.6,1
671,tomo_e5a091,-1.0,-0.13333333333333333,-0.13793103448275862,500,960,928,16.8,0
672,tomo_e5ac94,161.0,64.13333333333333,47.172413793103445,300,960,928,13.1,1
673,tomo_e61cdf,149.0,37.10531803962461,52.0,300,959,928,15.6,1
674,tomo_e63ab4,157.0,55.333333333333336,36.55172413793103,300,960,928,13.1,1
675,tomo_e685b8,185.0,22.28988529718457,64.27586206896552,300,959,928,15.6,1
676,tomo_e6f7f7,180.0,73.06666666666666,36.82758620689655,300,960,928,13.1,2
677,tomo_e71210,189.0,69.46666666666667,62.48275862068965,300,960,928,15.6,1
678,tomo_e72e60,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,13.1,0
679,tomo_e764a7,-1.0,-0.13333333333333333,-0.13793103448275862,500,960,928,16.8,0
680,tomo_e77217,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,13.1,0
681,tomo_e7c195,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,16.8,0
682,tomo_e81143,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,15.6,0
683,tomo_e8db69,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,16.8,0
684,tomo_e96200,-1.0,-0.13793103448275862,-0.13793103448275862,300,928,928,16.8,0
685,tomo_e9b7f2,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,15.6,0
686,tomo_e9fa5f,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,13.1,0
687,tomo_ea3f3a,197.0,54.0,68.9655172413793,300,960,928,16.8,1
688,tomo_eb26ee,-1.0,-0.125,-0.08888888888888889,500,1024,1440,13.3,0
689,tomo_eb4fd4,70.0,104.37539103232534,4.137931034482759,300,959,928,15.6,1
690,tomo_ec1314,153.0,78.2148070907195,118.34482758620689,300,959,928,15.6,1
691,tomo_ec607b,432.0,21.93103448275862,26.933333333333334,500,928,960,13.1,2
692,tomo_ec607b,466.0,63.172413793103445,40.13333333333333,500,928,960,13.1,2
693,tomo_ecbc12,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,13.1,0
694,tomo_ed1c97,241.0,8.865800865800866,24.903765690376567,500,924,956,19.7,1
695,tomo_ede779,125.0,28.933333333333334,74.48275862068965,300,960,928,15.6,1
696,tomo_ef1a1a,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,19.2,0
697,tomo_efe1f8,41.0,100.0,58.89655172413793,300,960,928,13.1,1
698,tomo_f07244,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,13.1,0
699,tomo_f0adfc,175.0,73.33333333333333,92.55172413793103,300,960,928,13.1,1
700,tomo_f1bf2f,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,13.1,0
701,tomo_f2fa4a,59.0,57.86666666666667,82.75862068965517,300,960,928,15.6,1
702,tomo_f36495,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,13.1,0
703,tomo_f3e449,174.0,98.76955161626695,98.62068965517241,300,959,928,15.6,1
704,tomo_f427b3,166.0,36.30448383733055,90.20689655172414,300,959,928,15.6,1
705,tomo_f672c0,-1.0,-0.13793103448275862,-0.13793103448275862,800,928,928,13.1,0
706,tomo_f6a38a,227.0,32.41558441558441,116.61924686192468,500,924,956,19.7,4
707,tomo_f6a38a,241.0,30.89177489177489,113.67364016736401,500,924,956,19.7,4
708,tomo_f6a38a,269.0,18.83982683982684,52.88702928870293,500,924,956,19.7,4
709,tomo_f6a38a,245.0,17.73160173160173,50.34309623430962,500,924,956,19.7,4
710,tomo_f6de9b,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,16.1,0
711,tomo_f71c16,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,16.1,0
712,tomo_f76529,31.0,78.13333333333333,94.20689655172414,300,960,928,15.6,1
713,tomo_f78e91,95.0,62.53333333333333,53.37931034482759,300,960,928,13.1,1
714,tomo_f7f28b,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,15.6,0
715,tomo_f82a15,-1.0,-0.13852813852813853,-0.13389121338912133,500,924,956,16.1,0
716,tomo_f871ad,157.0,85.6,15.862068965517242,300,960,928,13.1,1
717,tomo_f8b46e,123.0,100.41379310344827,48.55172413793103,300,928,928,13.1,1
718,tomo_f8b835,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,13.1,0
719,tomo_f94504,-1.0,-0.13852813852813853,-0.13389121338912133,500,924,956,16.1,0
720,tomo_fa5d78,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,13.1,0
721,tomo_fadbe2,97.0,63.86206896551724,58.62068965517241,300,928,928,13.1,1
722,tomo_fb08b5,106.0,89.5599582898853,77.10344827586206,300,959,928,15.6,1
723,tomo_fb6ce6,-1.0,-0.13793103448275862,-0.13793103448275862,800,928,928,13.2,0
724,tomo_fbb49b,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,16.8,0
725,tomo_fc1665,-1.0,-0.13807982740021574,-0.1334723670490094,500,927,959,13.1,0
726,tomo_fc3c39,128.0,71.6,67.72413793103448,300,960,928,16.8,1
727,tomo_fc5ae4,24.0,68.4,43.172413793103445,300,960,928,13.1,1
728,tomo_fc90fd,-1.0,-0.06694560669456066,-0.06930157011369789,500,1912,1847,6.5,0
729,tomo_fd41c4,-1.0,-0.13793103448275862,-0.13793103448275862,300,928,928,16.8,0
730,tomo_fd5b38,184.0,69.33333333333333,86.48275862068965,300,960,928,16.8,1
731,tomo_fd9357,131.0,50.206896551724135,19.03448275862069,300,928,928,15.6,1
732,tomo_fe050c,138.0,17.885297184567257,74.75862068965517,300,959,928,15.6,1
733,tomo_fe85f6,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,13.1,0
734,tomo_fea6e8,-1.0,-0.13333333333333333,-0.13793103448275862,300,960,928,16.8,0
735,tomo_ff505c,111.0,108.91345151199167,93.51724137931035,300,959,928,15.6,1
736,tomo_ff7c20,-1.0,-0.13793103448275862,-0.13333333333333333,800,928,960,13.1,0
